timestamp,cpu usage,memory usage,virtual memory usage,read bytes,written bytes
1709288104962923,107.14435,142798848,35465224192,59408384,360448
1709288105978350,108.75095,143122432,35465224192,59408384,364544
1709288106997408,105.97848,143441920,35465314304,59408384,368640
1709288108012954,106.496574,143732736,35465314304,59408384,372736
1709288109029692,105.93888,144011264,35465314304,59408384,376832
1709288110045984,107.09898,144330752,35465404416,59408384,380928
1709288111062983,105.45792,144670720,35465404416,59408384,385024
1709288112080160,106.08819,145231872,35465494528,59412480,389120
1709288113099586,107.167046,145592320,35465494528,59412480,393216
1709288114113296,105.157745,145833984,35465494528,59412480,397312
1709288115129390,105.98799,146108416,35465494528,59412480,401408
1709288116142576,106.34709,146382848,35465494528,59412480,405504
1709288117157943,105.044914,146726912,35465560064,59412480,409600
1709288118175176,105.60618,147050496,35465560064,59412480,413696
1709288119190680,105.870026,147365888,35465560064,59412480,417792
1709288120204975,104.70062,147705856,35465625600,59412480,421888
1709288121218906,105.80135,147992576,35465625600,59412480,425984
1709288122236781,103.60344,148365312,35465691136,59412480,430080
1709288123250546,104.11224,148668416,35465691136,59412480,434176
1709288124268444,105.43226,149020672,35466739712,59412480,438272
1709288125281332,102.82365,149303296,35466805248,59412480,442368
1709288126297579,103.62607,149790720,35466805248,59412480,446464
1709288127308109,103.36464,150298624,35467132928,59412480,450560
1709288128321342,102.87712,150708224,35467132928,59412480,454656
1709288129341913,74.58083,150941696,35467132928,59858944,458752
1709288130362198,57.338585,150941696,35467132928,59858944,458752
1709288131381680,51.595634,151035904,35467132928,59858944,458752
1709288132399260,46.94905,151207936,35467132928,59858944,458752
1709288133416834,46.545795,151330816,35467132928,59858944,458752
1709288134433152,50.561653,151441408,35467157504,59858944,458752
1709288135447907,29.373226,147087360,35459162112,60162048,458752
1709288136460796,0.109067686,147087360,35459162112,60162048,458752
