timestamp,cpu usage,memory usage,virtual memory usage,read bytes,written bytes
1707302817230053,104.2223,147755008,35467534336,2465792,434176
1707302818242883,103.07759,148119552,35475922944,2465792,438272
1707302819251213,103.07684,148402176,35475922944,2465792,442368
1707302820262609,103.62068,148697088,35475988480,2465792,446464
1707302821271649,102.38786,148987904,35475988480,2465792,450560
1707302822285234,81.274635,149528576,35476316160,2465792,454656
1707302823301426,61.527054,149528576,35476316160,2465792,454656
1707302824319719,62.469753,149528576,35476316160,2465792,454656
1707302825336914,62.856487,149528576,35476316160,2465792,454656
1707302826353240,62.014084,149528576,35476316160,2465792,454656
1707302827372869,63.25383,149532672,35476316160,2465792,454656
1707302828389246,62.294323,149532672,35476316160,2465792,454656
1707302829405513,60.18669,149532672,35476316160,2465792,454656
1707302830428842,55.981686,149553152,35476316160,2465792,454656
1707302831441707,62.96118,149565440,35476316160,2465792,454656
1707302832458274,63.199455,149577728,35476316160,2465792,454656
1707302833474340,60.220253,149585920,35476316160,2465792,454656
1707302834492479,64.960526,149614592,35476316160,2465792,454656
1707302835509434,68.027954,149651456,35476316160,2465792,454656
1707302836525929,68.00668,149684224,35476316160,2465792,454656
1707302837544149,67.87293,149716992,35476316160,2465792,454656
1707302838560987,64.89663,149770240,35476340736,2465792,454656
1707302839578232,63.705513,149770240,35476340736,2465792,454656
1707302840595447,62.802505,149770240,35476340736,2465792,454656
1707302841603076,58.696934,144691200,35466072064,2465792,454656
1707302842613181,0.0142396055,144691200,35466072064,2465792,454656
